Ticker,MaxDrawdown,DebtToEquity,ReturnSD,PriceChange12M,RSI,EarningsGrowth,ROE,ROA,OperatingMargin,EBITDAMargin,LogMarketCap,RevenueGrowth,PE,Sector,MaxDrawdown_ZScore,DebtToEquity_ZScore,ReturnSD_ZScore,PriceChange12M_ZScore,RSI_ZScore,EarningsGrowth_ZScore,ROE_ZScore,ROA_ZScore,OperatingMargin_ZScore,EBITDAMargin_ZScore,LogMarketCap_ZScore,RevenueGrowth_ZScore,PE_ZScore,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score
PSTG,0.4225936834795235,127.364,0.04222389492308292,0.531291,57.650594824671956,,0.13675,0.01661,-0.18452999,0.0717,23.832561191191804,,123.27273,technology,0.20143039548118274,0.013328722788979444,1.121241424834777,-0.1231294795958146,-0.11389293060228732,0.0,-0.2430241259007748,-0.5268004694456447,0.09612582920325055,-0.7978287550250839,-0.18798538007370716,0.0,0.427250453528001,0.4453335143683131,-0.07900747006603398,-0.36788188029206326,-0.18798538007370716,0.0
PCTY,0.5114558888060252,11.396,0.023011246915310715,-0.39678788,60.445026759839614,0.273,0.21598,0.04343,0.31253,0.23705,22.54033864054875,0.105,24.610277,technology,0.762582035528398,-0.23867329023554404,-0.8340186690536903,-0.3540727967588269,0.09780871619625063,-0.25191143702953794,-0.08231248837182255,-0.2655243662473311,0.11823009392803485,0.16563615460697287,-0.9597909777693557,-0.4128473306113504,-0.4156904015615615,-0.10336997458694545,-0.1693918391973714,-0.01599265152103648,-0.9597909777693557,-0.4128473306113504
CCC,0.5792622230766942,80.534,0.03059489699678393,-0.46952593,38.95781661205326,,0.01771,0.02853,0.17356001,0.27078,21.737996542433812,0.118,78.33333,technology,1.1907689744162164,-0.08843430037205148,-0.06223497925100722,-0.3721729463398291,-1.5300275950573663,0.0,-0.48448712389959436,-0.4106777569130609,0.112050096524179,0.36217483862202754,-1.4390057401830123,-0.37199055720617785,0.04330240529518562,0.34669989826438585,-0.6340668471323985,-0.1052349864166122,-1.4390057401830123,-0.37199055720617785
TOST,0.5470588180674898,0.854,0.028504730645660982,-0.39451033,44.13858668076674,1.23,0.22495002,0.08064,0.06748,0.06516,23.437788401706914,0.219,38.850746,technology,0.9874092505648622,-0.2615813788574443,-0.2749500018905676,-0.3535060508029178,-1.1375408282736137,0.05406905145640218,-0.06411752935544679,0.09696943688500483,0.10733271699208717,-0.8359361666307306,-0.423771273603224,-0.054564856135222155,-0.2940243295074194,0.1502926232722834,-0.4789926092067098,-0.17393788552727135,-0.423771273603224,-0.054564856135222155
ACN,0.495827657348703,25.469,0.02210705144610873,-0.4051261,46.54571082006853,0.04,0.24763,0.11163,0.13819,0.17661,25.46932305987508,0.083,15.333608,technology,0.6638920730061828,-0.20809223055275122,-0.9260381198493437,-0.35614768093896787,-0.9551809940885212,-0.3264082539754356,-0.01811302695832594,0.39886900579312323,0.11047719168354139,-0.18653692757120394,0.7896031720807967,-0.4819895625277961,-0.49494733326629864,-0.15674609246530405,-0.5459123096676416,0.07617406073678369,0.7896031720807967,-0.4819895625277961
FFIV,0.3472914394359446,7.12,0.020836486635129447,0.34064054,72.50852550106111,0.04,0.2034,0.081520006,0.22016001,0.28006,23.79753023091898,0.11,31.533718,technology,-0.27409210127692735,-0.24796516909603022,-1.0553427670068698,-0.17057097470995208,1.011719882730159,-0.3264082539754356,-0.10782999941706072,0.10554231303978244,0.11412239917757691,0.4162477407168896,-0.20890831723941808,-0.3971331869939764,-0.35653870707954677,-0.5258000124599425,0.17158021801492376,0.13202061337929705,-0.20890831723941808,-0.3971331869939764
PEGA,0.5084102696714937,10.218,0.030508493058334533,-0.26299506,35.19027316612818,-0.606,0.51744,0.084580004,0.08604,0.12227,22.510189654567572,-0.096,19.313513,technology,0.7433494026444623,-0.24123312028644506,-0.07102825817521162,-0.32077976711527567,-1.815450597081398,-0.5329530769241476,0.5291747039729704,0.1353523187532288,0.10815808045232463,-0.5031663995361628,-0.9777980587737395,-1.0445559040297872,-0.46094428122506037,0.1436960080609352,-0.8897278137069405,0.06737967591059027,-0.9777980587737395,-1.0445559040297872
CDW,0.44966927579071225,240.522,0.024040807643141295,-0.28215837,46.339816658853366,0.077,0.44157,0.06698,0.066199996,0.086540006,23.4975200514836,0.092,15.29878,technology,0.3724087430795642,0.2592245198177203,-0.7292408682764344,-0.3255483686583074,-0.9707792029577018,-0.31457828733595833,0.37527855429075907,-0.036104074289080385,0.1072757951962597,-0.7113586912831475,-0.3880953587739235,-0.4537041040165229,-0.4952448927046501,-0.03253586845971664,-0.5369686196506559,-0.06622710402130229,-0.3880953587739235,-0.4537041040165229
TRMB,0.3599248857269008,25.062,0.017946674510256527,-0.20369846,30.31466881926066,0.556,0.08252,0.046529997,0.15874,0.23515,23.29967397783488,0.118,29.53403,technology,-0.1943137626731226,-0.20897665400836812,-1.349437278305536,-0.3060243903950466,-2.1848185020141178,-0.16142817867894121,-0.35302528837957176,-0.2353246967437345,0.11139105047168148,0.15456519404875746,-0.5062628579002945,-0.37199055720617785,-0.37362341013910216,-0.5842425649956756,-0.8840903570293684,-0.08059843515071684,-0.5062628579002945,-0.37199055720617785
AMD,0.2776075108828485,6.005,0.04096281903210706,3.5023117,74.96534628472963,0.912,0.08063,0.03647,0.14396,0.19838,27.458514698047367,0.378,172.60869,technology,-0.7141357694351483,-0.25038809821891195,0.9929024595868596,0.616179851328702,1.1978446543683325,-0.04760471587748387,-0.35685900029336354,-0.3333275608133364,0.11073378366444496,-0.05968702685944168,1.97768740762269,0.4451449108972725,0.8487613226026272,0.009459530644266448,0.5888065966065169,-0.15978495107542418,1.97768740762269,0.4451449108972725
FICO,0.521224806508051,,0.03145085267433272,-0.28466588,63.80221273205037,0.69,,0.36918,0.58187,0.51557,24.09064144747447,0.387,39.688667,technology,0.8242713011710456,-3.0880622197760986e-17,0.024875135802960496,-0.32617233790240807,0.3521436992679806,-0.11858451571434776,0.0,2.907879459884312,0.13020764750456273,1.7885224360144143,-0.03384181838259762,0.47343036940854577,-0.2868653969777619,0.2830488123246687,-0.03087105144959174,1.2066523858508222,-0.03384181838259762,0.47343036940854577
CIEN,0.16837699858295535,56.931,0.0408469074980619,6.097615,58.6495843444058,2.323,0.08201,0.04577,0.13399,0.11133,25.130516760991853,0.331,369.5732,technology,-1.4039102454913075,-0.13972434170602147,0.9811062096972968,1.2619955961564613,-0.0382110992430822,0.40353266056312376,-0.3540597820705949,-0.24272846462600178,0.11029041762465146,-0.5669118250660975,0.587244377241245,0.2974319608939565,2.531563923118719,-0.18750945916667738,0.5424390524921676,-0.26335241353451067,0.587244377241245,0.2974319608939565
LITE,0.2870220205025136,111.445,0.052949346720906135,10.270235,48.48078774419651,,0.22834998,0.028900001,0.21771,0.20447001,24.92070670607925,0.901,151.58865,technology,-0.6546845382406895,-0.021263751387839955,2.2127644611556687,2.300311115264846,-0.8085826939602466,0.0,-0.057220985885385725,-0.40707326700032864,0.11401344719852431,-0.02420162659147477,0.46193115255421696,2.088844333274597,0.6691727359331187,0.512272057175713,0.4972428071015331,-0.09362060806966621,0.46193115255421696,2.088844333274597
TWLO,0.3033910733437228,13.722,0.03587530555512368,0.59397995,67.8362644257894,3.75,0.01317,0.01674,0.07653,0.08295,24.08828903736204,0.2,284.5373,technology,-0.5513163986124392,-0.23361882105184648,0.47514915069152786,-0.10752994988507898,0.6577569353920316,0.8597856982532353,-0.4936961461687026,-0.5255340304666819,0.10773517061898097,-0.7322770148777563,-0.03524684206984728,-0.11427860188124349,1.805044035565239,-0.10326202299091929,0.47000422792006263,-0.41094300522353994,-0.03524684206984728,-0.11427860188124349
FSLR,0.3509961723006248,5.943,0.0358364672547085,1.05005,79.01420954230103,0.651,0.18436001,0.08447,0.33067,0.41939,24.218730966299585,0.236,19.805681,technology,-0.2506972629954143,-0.25052282611632776,0.4711965992844792,0.005958604240515228,1.5045799906285557,-0.131053940010013,-0.146451076931069,0.13428067757290718,0.11903677998238334,1.2280987589148604,0.04266219215813215,-0.0011367678361504452,-0.45673935318857906,-0.010007829942420924,0.4598282182863527,0.3337412848847705,0.04266219215813215,-0.0011367678361504452
PTC,0.38373434076717466,35.78,0.020922246849629983,-0.16803598,50.40880898886156,2.689,0.344,0.119899996,0.41625,0.44009,23.497360816211298,0.217,13.326609,technology,-0.04396058726644044,-0.18568611200025517,-1.0466149994972387,-0.29715013239074894,-0.6625189207040666,0.5205534116455209,0.17736571226501277,0.47943396956439993,0.122842523782336,1.3487139607859435,-0.388190465204664,-0.06085051358217178,-0.5120944992020969,-0.4254205662546448,-0.1463718804830982,0.532089041599423,-0.388190465204664,-0.06085051358217178
MTSI,0.19737762957959895,29.203,0.030784953257548233,1.9468241,66.35090711098087,0.429,0.13492,0.0545,0.17591,0.21884,24.04903873715973,0.225,156.49786,technology,-1.2207755642578533,-0.1999781342793519,-0.042893063336252854,0.22911203425917367,0.545228665988915,-0.20203373984687686,-0.24673613267444616,-0.1576822162695037,0.11215460061242917,0.05952973788849837,-0.0586898638560722,-0.035707883794373285,0.7111154765541554,-0.4878822539578193,0.1907689868004039,-0.0581835026107556,-0.0586898638560722,-0.035707883794373285
TYL,0.5307963842636731,1.348,0.022467939369387145,-0.44547743,43.2828337600088,0.022,0.08930001,0.04676,0.17035,0.19092,23.279187271531864,0.086,43.312584,technology,0.8847143943361546,-0.26050790173932453,-0.8893107642829939,-0.3661887132293906,-1.2023712864061522,-0.3321633728811273,-0.3392725872617796,-0.23308404470928545,0.11190734733447011,-0.10315511410380297,-0.5184989503559978,-0.47256107635737177,-0.2559037940389661,-0.08836809056205464,-0.6335744575055567,-0.1409010996850995,-0.5184989503559978,-0.47256107635737177
AKAM,0.2543852689872192,119.534,0.033546535187023434,0.96324015,70.51910644220446,-0.134,0.091680005,0.03393,0.10611,0.26882,23.802462922122015,0.058,50.520267,technology,-0.8607807809721195,-0.003686106836279408,0.2381515350201028,-0.015643174609816457,0.861004710307438,-0.3820410700637884,-0.3344449601790998,-0.35807183009460847,0.10905059363373443,0.3507542687830263,-0.2059621693949066,-0.5605602806146665,-0.19432362563149203,-0.2087717842627654,0.1544401552112777,-0.0581779819642369,-0.2059621693949066,-0.5605602806146665
FLEX,0.18382352474207928,86.8,0.03780017049864809,2.5578103,76.97168411701132,0.171,0.17347,0.046550002,0.05684,0.0738,24.73499771887587,0.169,64.99138,technology,-1.3063677249632968,-0.07481809061063746,0.6710415445289437,0.38114995130435375,1.3498415657201055,-0.28452377749512403,-0.16854058014710663,-0.2351298112685487,0.10685955604289932,-0.7855924301975828,0.35101276949811566,-0.21170629230896257,-0.07068700404538882,-0.23671475701499686,0.4821559131764451,-0.2706008163925847,0.35101276949811566,-0.21170629230896257
Q,0.2712318045919433,60.756,0.03482176437871281,0.63693595,59.48922875084847,-0.217,0.07481,0.050630003,0.22814,0.29267,24.209322444581677,0.176,50.322582,technology,-0.7543974085476971,-0.13141249964770535,0.36793087350916537,-0.09684077103849824,0.025399003880946323,-0.40857856279558885,-0.36866439888503966,-0.1953831012638797,0.11447726944476766,0.489723957895361,0.037042765593946834,-0.18970649124463898,-0.1960125838711415,-0.1726263448954124,-0.16000677665104693,0.010038431797802325,0.037042765593946834,-0.18970649124463898
CRUS,0.15939558194691125,6.296,0.021813840587498006,0.73879683,52.738184497065895,0.199,0.20327,0.11948,0.20131999,0.25667998,22.874628183529662,0.057,21.649681,technology,-1.4606265587624616,-0.24975574631329886,-0.9558780196228887,-0.0714936911476774,-0.48604919714665507,-0.27557137030849255,-0.10809369388732151,0.4753424364458736,0.11328458322401318,0.2800165411009496,-0.7601299051504055,-0.5637031093381412,-0.4409847992572557,-0.8887534415662164,-0.2777047528676084,0.19013746672087872,-0.7601299051504055,-0.5637031093381412
MANH,0.46968502255548095,27.14,0.02376169929031681,-0.1866768,59.786305866680465,-0.035,0.96236,0.24294001,0.2301,0.26179,22.906802594930358,0.074,42.030815,technology,0.49880521368876213,-0.2044610964143339,-0.7576455641792528,-0.3017887174272263,0.04790508601388627,-0.3503879160824842,1.4316588863455746,1.678069890346874,0.11456443067224965,0.3097917147176296,-0.7409130985645256,-0.5102750210390694,-0.266854823777577,-0.15443381563494152,-0.20142384916527475,0.883521230520582,-0.7409130985645256,-0.5102750210390694
UI,0.46094015205988625,5.563,0.039089096980545295,0.47431946,23.394598137086362,0.295,1.15009,0.45908,0.36897,0.36349,24.288180036005397,0.187,37.59562,technology,0.44358265419259385,-0.25134857774565067,0.8022148483332999,-0.1373062879631004,-2.7090718720611093,-0.24487740281147038,1.8124539855922013,3.7836707230285467,0.12073998151940352,0.902379445649472,0.0841420291467583,-0.15513537528641605,-0.3047477298640388,0.33148297492674766,-1.0304185209452266,1.6548110339474058,0.0841420291467583,-0.15513537528641605
FTNT,0.30896425141466266,57.31,0.028013757127063495,0.34644282,82.60002200287578,0.286,1.32392,0.13586001,0.31282,0.33215,25.339212709766453,0.201,53.476746,technology,-0.516122606118856,-0.138900763107302,-0.3249160933778694,-0.16912713430027848,1.7762353469322494,-0.2477549622643162,2.165054060710941,0.6349138452135622,0.11824299023210107,0.7197668646523832,0.7118921798975955,-0.11113577315776868,-0.16906440228424424,-0.3266464875346758,0.45311775012255157,0.9094944402022469,0.7118921798975955,-0.11113577315776868
QRVO,0.21966743921270787,48.029,0.021487715550786667,0.35602987,65.07245870123612,-0.056,0.10064,0.0586,0.16017,0.22118999,22.93315385779451,-0.07,28.607735,technology,-1.0800187240916437,-0.1590686601382123,-0.9890675762962652,-0.1667414910359822,0.44837548080882994,-0.35710222147245785,-0.31627033606321914,-0.11774067924067873,0.1114546425917321,0.07322270978439334,-0.7251742831609542,-0.9628423572194419,-0.38153738222902356,-0.7427183201753738,-0.025156077233203383,-0.062333415731943106,-0.7251742831609542,-0.9628423572194419
CSCO,0.1357455048233353,67.541,0.018585238308084763,0.88598275,78.3997362286096,0.371,0.25229,0.07337,0.24992001,0.27997,26.885796204852518,0.12,40.14,technology,-1.6099732862758718,-0.11666848700308449,-1.284451009323232,-0.03486792006613983,1.458028485549787,-0.22057801187632778,-0.008660594408976938,0.02614627244608836,0.11544582679485421,0.4157233267957111,1.6356199063771548,-0.36570489975922826,-0.2830093502914897,-1.0036975942007293,0.4008608512024397,0.13716370790691917,1.6356199063771548,-0.36570489975922826
MRVL,0.26364216093045845,28.97,0.036895635636292855,2.3349602,69.60854291717314,-0.804,0.16028,0.03808,0.14479999,0.31111,25.91251585231412,0.276,70.44673,technology,-0.8023248820148227,-0.20048445040996307,0.5789875538880583,0.32569589192083565,0.7920218893849285,-0.5962593848867559,-0.1952954267835686,-0.31764320115079786,0.11077113803152282,0.5971705435235143,1.0543088745873779,0.12457638110284203,-0.024078215656427503,-0.14127392617890913,0.17381946547300275,0.04875076340516768,1.0543088745873779,0.12457638110284203
PATH,0.5137377050671597,3.783,0.039371524902094536,-0.061649323,57.12451994941488,,0.18181999,0.02365,0.07274,0.073920004,22.531488507580427,0.173,19.533333,technology,0.7769913666103504,-0.25521657221984745,0.8309573748284349,-0.27067685732875896,-0.15374751286269794,0.0,-0.15160330176454484,-0.4582179278156623,0.1075666292658398,-0.7848931883287259,-0.9650768955564301,-0.19913497741506342,-0.45906620853244456,0.45091072307297925,-0.14147479006381897,-0.3217869471607733,-0.9650768955564301,-0.19913497741506342
DOX,0.3451437868464449,31.191,0.01564391435774066,-0.3133791,42.73538121607177,-0.116,0.15858,0.08156,0.1649,0.2217,22.623154057130954,0.039,12.568862,technology,-0.28765420868154706,-0.195658149439631,-1.5837878493558866,-0.33331734078538644,-1.243845406293264,-0.3762859511580967,-0.19874373908697918,0.10593192812074106,0.11166498575805339,0.07619444693928569,-0.9103278244898884,-0.6202740263606877,-0.5185684503831156,-0.6890334024923549,-0.6511495660789157,0.023761905432775243,-0.9103278244898884,-0.6202740263606877
QCOM,0.33128406216822964,55.979,0.028193692792072414,0.711928,71.17935421530989,1.73,0.36083,0.12692,0.22059,0.2922,26.30139094469473,-0.035,27.020452,technology,-0.3751763133289306,-0.1417930668405357,-0.306604144649256,-0.07817973568786675,0.9110240144466529,0.21393346550339284,0.21150400406877734,0.5478217133957414,0.114141520838906,0.4869853518625395,1.2865722513210613,-0.8528433518978236,-0.3950986271464708,-0.2745245082729074,0.3489259147540597,0.3401131475414911,1.2865722513210613,-0.8528433518978236
AMKR,0.2642149480017849,35.4,0.04054991539320722,2.840972,54.66255635117132,2.856,0.10005999,0.04403,0.05955,0.16902,23.570614780293596,0.275,39.97701,technology,-0.7987078166573772,-0.18651186362957806,0.9508814946768906,0.45161196019256133,-0.340261895820802,0.5739481259372158,-0.3174468393685728,-0.25967926326750307,0.10698006978089736,-0.23076250159060094,-0.3444380794380031,0.1214335523793672,-0.2844018854028056,-0.011446061870021543,0.2284327301029917,-0.17522713361144487,-0.3444380794380031,0.1214335523793672
GEN,0.4358792588119434,316.354,0.020311245128111995,-0.09062058,74.52756763869115,2.652,0.39876997,0.086660005,0.63367003,0.47779998,23.466475312663555,0.27,16.426752,technology,0.2853268322100027,0.4240097765409169,-1.1087962918884797,-0.27788607018571154,1.1646792517212932,0.5087234450060437,0.28846216015232296,0.155615352158471,0.13251119556497246,1.5684432772233594,-0.40663744596191426,0.10571940876199315,-0.48560785598717576,-0.13315322771252003,0.4651722088472085,0.5362579962747814,-0.40663744596191426,0.10571940876199315
CGNX,0.27864220982278265,5.005,0.03637357048672137,1.2186658,63.287000468742555,1.223,0.09748,0.062319998,0.22304001,0.21632999,23.11740141676639,0.243,77.47058,technology,-0.7076017991722475,-0.2525611288223933,0.5258572850696168,0.04791699055579809,0.31311205093172484,0.051830949659744344,-0.32268014010955876,-0.08150106024942143,0.1142504728179586,0.04490435804074775,-0.6151287671579324,0.020863033228173237,0.03593134162693763,-0.14476854764167468,0.1376199970490891,-0.06125659237506847,-0.6151287671579324,0.020863033228173237
OLED,0.4537934669735551,1.298,0.023741035841178627,-0.37097985,43.764056013291324,-0.437,0.12697,0.073709995,0.30062,0.43143,22.183435951259288,-0.145,20.516705,technology,0.39845239839531094,-0.26061655326949856,-0.7597484714664543,-0.3476507218834214,-1.1659146662917312,-0.4789189049762647,-0.26286206374039556,0.029458448758799376,0.11770045606103981,1.2982536879258673,-1.1729582013943884,-1.1985545114800524,-0.4506645885711901,-0.20730420878021397,-0.6641614310504725,0.2956376322513277,-1.1729582013943884,-1.1985545114800524
APH,0.2818917334659571,133.051,0.025503003321620796,0.64630365,49.90374771503625,0.241,0.36825,0.13453001,0.27305,0.31545,25.932804847494666,0.584,42.747124,technology,-0.687081539574372,0.02568674783097776,-0.5804340583858569,-0.09450971086806537,-0.7007815464840605,-0.2621427595285454,0.2265548730636635,0.6219572002749434,0.11647441777446942,0.6224589481670167,1.0664268801462295,1.092567627933083,-0.2607349057884272,-0.41394295004308373,-0.3524780056268904,0.39686135982002324,1.0664268801462295,1.092567627933083
RNG,0.23489519627866123,,0.04206886019652699,0.6664102,53.97757516231047,,,0.06957,0.08207,0.15482001,22.013026319447892,0.053,46.07447,technology,-0.9838576979230543,-3.0880622197760986e-17,1.1054636302341008,-0.08950639331201458,-0.3921549635612983,0.0,0.0,-0.010872713092822572,0.1079815344966596,-0.3135033064416811,-1.2747387404105504,-0.5762744242320404,-0.23230711185937458,0.04053531077034881,-0.16055378562443764,-0.05409862125946102,-1.2747387404105504,-0.5762744242320404
DOCU,0.5550937592786092,9.653,0.02971121056634803,-0.41121078,61.03896442525941,0.118,0.15767999,0.04528,0.104849994,0.10503,23.046063625304097,0.078,35.486485,technology,1.0381487119785877,-0.242460882577412,-0.15216723701386692,-0.35766179381596325,0.14280447375350372,-0.30146940538410505,-0.2005693364729748,-0.24750196539286132,0.10899456114924734,-0.603620799548601,-0.6577366807487026,-0.4977037061451702,-0.3227675135440505,0.21450686412910294,-0.17210890848218818,-0.23567438506629745,-0.6577366807487026,-0.4977037061451702
GAP,0.28329075783507646,154.364,0.028032773603254787,-0.05706644,37.181486160861205,0.765,0.2758,0.067930005,0.12725,0.1163,22.767979377949445,0.01,9.929577,consumer-cyclical,-0.37824672357342387,-0.2183618525456571,0.3838795894668444,-0.325169139822523,-1.149937499518399,0.9541022518312711,-0.04959264721403807,-0.052233981453374406,0.06550190537645546,-0.14067673963069635,-0.4694285253513376,-0.505519617487589,-0.46720856110168985,-0.07090966221741217,-0.17366812916988364,-0.04425036573041334,-0.4694285253513376,-0.505519617487589
LVS,0.28080292585793665,981.405,0.022717733955065357,0.23011434,37.8703966427413,0.73,0.90455,0.099029996,0.25439,0.35153,24.235096862217624,0.253,18.660517,consumer-cyclical,-0.3944471944169856,0.9917939276087576,-0.2889990594594835,0.42285563512844226,-1.0830119726828866,0.8928622165948015,0.6490460351956936,0.38723564575980884,0.43532365844476223,0.7545852370514736,0.6668268414231299,1.004274922519947,-0.2989218177716347,0.10278255791076284,0.0775686263467857,0.5565476441129346,0.6668268414231299,1.004274922519947
EBAY,0.20670860156106757,163.327,0.024365735213078655,0.46612108,55.87716000098751,0.071,0.42875,0.085930005,0.23146999,0.25689,24.605156981553506,0.195,25.235565,consumer-cyclical,-0.8769407677268924,-0.20524687244488338,-0.08036376540318699,1.0375864976026337,0.6662895055936212,-0.2602001611432968,0.12035850423656787,0.20212150340311,0.3686544884074559,0.3943948128997899,0.95343156199487,0.6439124397197945,-0.17218936798286125,-0.38751713519165426,0.4812252806843194,0.2713823272367309,0.95343156199487,0.6439124397197945
PLNT,0.6124174624506811,,0.028529297063275363,-0.49159145,34.623943695385094,0.302,,0.083680004,0.32513002,0.44474,22.170416066554928,0.197,19.31769,consumer-cyclical,1.764987880273386,0.0,0.4467389577977433,-1.456983994618223,-1.398394855601966,0.14398407141740227,-6.168149114155598e-17,0.17032705366518916,0.6410905155195388,1.1093332234755908,-0.9322302619813319,0.6563387322301446,-0.28625496815699497,0.7372422793570431,-0.903798259600929,0.48018769816507967,-0.9322302619813319,0.6563387322301446
ETSY,0.41701957834366604,,0.03534154294958982,0.15628195,57.69301833343268,,,0.1015,0.18985,0.15125,22.586625077897907,0.031,26.02299,consumer-cyclical,0.4925797138630942,0.0,1.3091624036319969,0.23054312412460037,0.8426945375302677,0.0,-6.168149114155598e-17,0.42213892714966766,0.24759126940096388,-0.007660516848560424,-0.6098840777735592,-0.37504354612891305,-0.15701194277244077,0.600580705831697,0.3577458872182893,0.16551741992551777,-0.6098840777735592,-0.37504354612891305
LEA,0.189809931172754,66.809,0.020901427782470908,0.6362182,64.60058006431657,1.242,0.12224,0.04441,0.049790002,0.0712,22.693117130247757,0.047,14.311999,consumer-cyclical,-0.9869829327269485,-0.3464754398181379,-0.5189415856395526,1.4806414259575438,1.5137428379227875,1.7887164463397274,-0.22022160319151463,-0.38459188565348207,-0.1598118609679486,-0.31232285257702913,-0.5274079521061575,-0.2756332060461123,-0.3827384437628939,-0.617466652728213,1.594366903406686,-0.26923705059749364,-0.5274079521061575,-0.2756332060461123
BBY,0.32012290656451514,133.831,0.02372114338074538,0.14178991,64.75555169753152,0.379,0.39104,0.07771,0.0404,0.06254,23.521990593931648,0.019,14.4351845,consumer-cyclical,-0.13840007915372768,-0.24840646778711506,-0.16196844005450614,0.19279545535797749,1.52879785373437,0.2787121489376353,0.07845685061641519,0.08596576133101408,-0.18712527138917648,-0.3452819509831321,0.11453922089584172,-0.44960130119101355,-0.3803640732345792,-0.1829249956651163,0.6667684860099943,-0.09199615260621982,0.11453922089584172,-0.44960130119101355
POOL,0.4685956319555582,140.423,0.02103870753835117,-0.39533335,31.201056737795113,0.021,0.34241,0.09491,0.07259,0.11908,22.61196456800078,0.062,16.672792,consumer-cyclical,0.8284369423428296,-0.23876081913997674,-0.5015621072582176,-1.2062588465435242,-1.7309177580114918,-0.3476859257668247,0.024421384810315378,0.32901655797165463,-0.09349177892992842,-0.13009633621626607,-0.590259111177868,-0.18243601221848663,-0.3372347333209036,0.02937133864821177,-1.0949541767739468,0.03246245690894387,-0.590259111177868,-0.18243601221848663
LEN,0.4139079389116552,24.992,0.02351111805352213,-0.1451152,51.534600127015665,-0.526,0.08076,0.04301,0.03644,0.07484,23.81941620014787,-0.133,12.917986,consumer-cyclical,0.47231708183762944,-0.40766356018788635,-0.18855743426274924,-0.554511277147004,0.24442321813755857,-1.3047801907482204,-0.2663123110187205,-0.4043750900312086,-0.19864402349040733,-0.2984693747250413,0.344889853959088,-1.3939995319776206,-0.40960770502568583,-0.041301304204335386,-0.5382894165858886,-0.2919501998163444,0.344889853959088,-1.3939995319776206
MTN,0.2640428129414805,493.075,0.02132923606556859,-0.14452201,53.235787452441464,-0.101,0.34555,0.057010002,0.31965,0.27575,22.283634506272175,-0.047,21.273886,consumer-cyclical,-0.5035870893668091,0.27725211877122075,-0.46478148927445373,-0.5529661848317969,0.4096883157004584,-0.5611511914482329,0.027910411391256263,-0.20654301799222247,0.6251503660524207,0.466174096495529,-0.8445446736586462,-0.8596689540325667,-0.2485497664083538,-0.23037215329001404,-0.23480968685985715,0.22817296398674586,-0.8445446736586462,-0.8596689540325667
BIRK,0.44402849585734744,47.708,0.02946569189358813,-0.1740883,59.35058596023737,-0.204,0.12504,0.067140006,0.26931,0.28503,22.83815241904342,0.077,20.210762,consumer-cyclical,0.6684586255891213,-0.37442470177338494,0.5652855971435268,-0.6299780148831846,1.0037221160142626,-0.7413718665727004,-0.21711036929768202,-0.06339734693565983,0.47872259312919774,0.5014928532170805,-0.4150808024178269,-0.08923881839086094,-0.26904122273677,0.2864398403197544,-0.12254258848054078,0.1749269325282341,-0.4150808024178269,-0.08923881839086094
PHM,0.22597619267507024,18.942,0.021490494946876597,0.21148133,48.16711929689877,-0.304,0.16178,0.0996,0.13135,0.17492001,23.837300008857582,-0.124,11.4294,consumer-cyclical,-0.751472468044157,-0.4165161351750203,-0.44436627784345983,0.37432190974504753,-0.08271715001159138,-0.9163433958197563,-0.17628653599074995,0.3952902926370386,0.0774278860873258,0.08242518625345344,0.35874053316008897,-1.338081215681045,-0.4382998378437688,-0.537451627020879,-0.20824621202876673,0.09471420724676696,0.35874053316008897,-1.338081215681045
DDS,0.24265504191326015,27.419,0.024603355345641346,0.5074066,49.589315580344525,0.547,0.33835,0.10520001,0.14288999,0.12948,22.94435359681211,0.027,14.025903,consumer-cyclical,-0.6428617526621218,-0.4041122875442874,-0.050281296721896,1.1451236099634732,0.055444828992353576,0.5726643180726892,0.019910095664258096,0.47442325145654757,0.11099512953699332,-0.09051497092487222,-0.3328299537357017,-0.39989613114961325,-0.38825287452518936,-0.3657517789761017,0.591077585676172,0.12870337643323168,-0.3328299537357017,-0.39989613114961325
LEN-B,0.40290683904210123,24.992,0.023892050167765577,-0.12183452,51.90275004695021,-0.526,0.08076,0.04301,0.03644,0.07484,23.800299443372833,-0.133,12.673382,consumer-cyclical,0.4006792062409348,-0.40766356018788635,-0.14033181350898927,-0.4938716848396586,0.28018784648060585,-1.3047801907482204,-0.2663123110187205,-0.4043750900312086,-0.19864402349040733,-0.2984693747250413,0.3300842792768438,-1.3939995319776206,-0.41432238758741513,-0.04910538915198028,-0.5061546763690911,-0.2919501998163444,0.3300842792768438,-1.3939995319776206
VGNT,0.15416011895148166,1628.671,0.04497243899976013,0.46092713,67.08221458024806,,,,0.061929997,0.09793,21.86360482436646,0.093,6.60479,consumer-cyclical,-1.2191303400985507,1.93889653944714,2.528424112130459,1.0240577256567653,1.754825971015273,0.0,-6.168149114155598e-17,0.0,-0.1244993375045187,-0.21059113197712945,-1.1698498965788193,0.010171521691939784,-0.53129302125101,1.0827301038263493,0.9262945655573461,-0.08377261737041206,-1.1698498965788193,0.010171521691939784
