Sector,Ticker,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score,PE,PE_ZScore,composite_z_score
consumer-cyclical,YETI,-0.1976891104310948,0.0949104190981612,0.005769530415185,-1.166155565339659,-0.1090173681108708,24.969387,-0.1689714875925823,-0.41686160651892296
consumer-cyclical,LAD,-0.1120965469365239,0.7863665328915274,-0.3256683343929681,-0.4460724086022909,-0.4424691874895354,13.405913,-0.3614446632167697,-0.37763700455812566
consumer-cyclical,CVNA,0.6030576709635822,-0.2135962498027612,0.1622259403033986,1.639384036796773,2.301675293298819,32.479168,-0.0439717342907471,1.6828816933051323
consumer-cyclical,RL,-0.5738127612695131,-0.108049974903008,0.1805351707037539,0.4101423883755248,0.344695763174853,25.509054,-0.1599887700053262,0.28150046015925545
consumer-cyclical,YUM,-0.9367052941240972,0.2478361959882241,0.8843325735183294,0.9454761530280932,0.109639562629237,19.304785,-0.2632583719308982,0.40133279526598203
consumer-cyclical,GRMN,-0.4357237798267958,1.0716328614545432,0.4238580418148601,1.209490749492925,0.0604417532127127,30.317854,-0.0799466471154756,0.45350602474972035
consumer-cyclical,LKQ,-0.2411277432378711,-0.6622950403707434,-0.2664889692255738,-0.7945150190895139,0.0,12.472223,-0.3769858647059197,-0.30520573914545107
consumer-cyclical,CROX,0.1859186135440067,0.2875494517920829,0.3642709496227679,-0.7270116097871505,-0.4206034944155246,11.368561,-0.395356237654027,-0.36777015289652526
consumer-cyclical,CAVA,0.7700265246773047,-1.214578968010448,-0.27840710179976,-0.5410611820265031,1.191991369792771,127.90197,1.5443337981035885,0.4004689104119555
consumer-cyclical,QSR,-0.9094798467346262,0.2221710207320305,0.2037188114133366,6.190822742427539e-15,-0.1636816007958978,23.954693,-0.1858609947136092,-0.10141184787353245
consumer-cyclical,ABNB,-0.7571130773214754,0.2112764576453202,-0.0443827417500067,1.612027819002764,0.415759265665388,37.598015,0.0412310981473544,0.6546292266274629
consumer-cyclical,GM,-0.6180849323260725,0.816036355882129,-0.3794907755524132,1.5141199705047643,-0.4588684572950434,39.493332,0.0727785104392408,0.17763155307423217
consumer-cyclical,LOW,-0.4464245524368753,-0.4972302294124098,0.1875481565494526,6.190822742427539e-15,0.000311097259183,17.76154,-0.2889455716354289,-0.016195209508512658
consumer-cyclical,CHWY,0.6824342676027845,0.0934101960058884,-0.1298012109494028,-0.3693183871311972,-0.141815907721887,38.305088,0.0530002763119891,-0.15722439412683456
consumer-cyclical,ADT,-0.5183630399270661,0.3566751915741242,0.3297456575922429,-0.8097454678415257,-0.4588684572950434,10.611111,-0.4079639372844789,-0.4533993630270743
consumer-cyclical,GNTX,-0.4955964528811747,-0.585114617858873,0.2476673264096082,-0.9100443910910953,-0.6173947320816217,12.425532,-0.3777630329723999,-0.5964590804395368
